chain_id,task,model,sample_index,turn,compiled,correct,gen_status
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,93,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,94,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,95,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,96,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,97,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,98,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,99,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|3,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,3,100,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,1,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,2,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,3,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,4,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,5,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,6,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,7,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,8,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,9,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,10,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,11,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,12,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,13,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,14,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,15,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,16,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,17,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,18,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,19,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,20,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,21,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,22,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,23,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,24,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,25,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,26,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,27,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,28,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,29,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,30,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,31,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,32,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,33,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,34,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,35,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,36,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,37,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,38,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,39,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,40,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,41,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,42,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,43,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,44,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,45,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,46,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,47,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,48,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,49,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,50,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,51,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,52,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,53,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,54,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,55,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,56,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,57,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,58,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,59,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,60,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,61,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,62,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,63,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,64,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,65,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,66,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,67,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,68,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,69,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,70,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,71,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,72,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,73,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,74,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,75,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,76,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,77,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,78,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,79,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,80,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,81,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,82,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,83,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,84,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,85,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,86,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,87,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,88,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,89,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,90,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,91,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,92,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,93,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,94,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,95,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,96,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,97,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,98,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,99,1,0,generated
ptx|0shot|19_ReLU|Qwen/Qwen3-Coder-30B-A3B-Instruct|4,19_ReLU,Qwen/Qwen3-Coder-30B-A3B-Instruct,4,100,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,1,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,2,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,3,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,4,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,5,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,6,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,7,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,8,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,9,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,10,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,11,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,12,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,13,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,14,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,15,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,16,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,17,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,18,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,19,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,20,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,21,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,22,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,23,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,24,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,25,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,26,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,27,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,28,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,29,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,30,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,31,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,32,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,33,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,34,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,35,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,36,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,37,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,38,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,39,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,40,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,41,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,42,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,43,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,44,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,45,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,46,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,47,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,48,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,49,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,50,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,51,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,52,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,53,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,54,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,55,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,56,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,57,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,58,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,59,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,60,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,61,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,62,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,63,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,64,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,65,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,66,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,67,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,68,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,69,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,70,1,0,generated
ptx|0shot|19_ReLU|openai/gpt-oss-120b|0,19_ReLU,openai/gpt-oss-120b,0,71,1,0,generated
